GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "27115","Pine, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",445846,481980,477214,509638,517559,573399,583266,592648,585912,626713,644231,625997,628668,664454,700000,731311,767060,738049
 "27117","Pipestone, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",439682,402877,419827,468928,509331,533054,508285,576082,606447,625016,602661,574826,612813,699290,669070,703302,740914,744267
 "27117","Pipestone, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.489,70.087,73.035,81.577,88.606,92.733,88.424,100.218,105.501,108.731,104.842,100.000,106.608,121.652,116.395,122.350,128.894,129.477
 "27117","Pipestone, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",321054,295498,317308,370774,402510,431170,440343,508725,523008,562078,590318,574826,627590,705639,644443,653251,713504,720106
 "27119","Polk, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",896012,934159,1112844,967736,1016478,1133336,1115901,1301719,1129215,1181537,1203982,1270089,1431186,1257310,1156599,1189382,1285426,1391103
 "27119","Polk, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.547,73.551,87.619,76.194,80.032,89.233,87.860,102.490,88.908,93.028,94.795,100.000,112.684,98.994,91.064,93.646,101.208,109.528
 "27119","Polk, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",667744,713237,873244,791805,848319,967367,1012489,1204031,1032004,1100436,1169806,1270089,1464700,1287990,1209163,1267920,1391218,1519537
 "27121","Pope, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",297241,313695,337318,366434,381387,388115,396352,424874,389210,422096,432196,490094,513359,505275,509939,522044,529818,562130
 "27121","Pope, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",60.650,64.007,68.827,74.768,77.819,79.192,80.873,86.692,79.415,86.126,88.186,100.000,104.747,103.098,104.049,106.519,108.105,114.698
 "27121","Pope, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",223195,240450,264082,300242,315729,330750,355390,389046,356763,393450,420448,490094,525696,520551,536555,555973,572253,616618
 "27123","Ramsey, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",31097353,32005604,34102774,34263986,35102552,34669530,34538912,34851131,33566026,34637402,35232380,34459336,35423434,36610867,37645716,38087301,38516113,39057292
 "27123","Ramsey, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.244,92.879,98.965,99.433,101.867,100.610,100.231,101.137,97.408,100.517,102.243,100.000,102.798,106.244,109.247,110.528,111.773,113.343
 "27123","Ramsey, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",25208732,26391123,28453566,29397817,30879322,31359642,32119386,32817952,32366880,33605274,34531940,34459336,36156380,37994537,39919958,40976295,42000085,43485967
 "27125","Red Lake, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",116579,115220,125984,111033,113684,123834,130448,146575,138824,133988,143453,154581,169073,163156,184733,202829,220095,229702
 "27125","Red Lake, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.416,74.537,81.501,71.829,73.544,80.109,84.388,94.821,89.807,86.678,92.801,100.000,109.375,105.547,119.506,131.212,142.382,148.596
 "27125","Red Lake, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",83146,83467,95065,89270,93731,105155,118055,134734,125027,123281,139633,154581,174071,165111,177926,185944,211452,220263
 "27127","Redwood, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",623883,666726,616988,663508,692572,754333,746414,831316,892748,859129,804663,806402,857879,887685,879110,798680,760935,825495
 "27127","Redwood, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.366,82.679,76.511,82.280,85.884,93.543,92.561,103.090,110.708,106.538,99.784,100.000,106.383,110.080,109.016,99.042,94.362,102.368
 "27127","Redwood, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",466233,495553,475758,544116,554229,607660,660240,744899,753282,763104,781169,806402,880038,900199,870086,780623,761947,838365
 "27129","Renville, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",567156,745466,655232,659596,706047,806266,781265,844335,834632,794443,727153,807391,871553,792822,849770,798747,791295,730537
 "27129","Renville, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.245,92.330,81.154,81.695,87.448,99.861,96.764,104.576,103.374,98.396,90.062,100.000,107.947,98.195,105.249,98.929,98.006,90.481
 "27129","Renville, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",422725,555921,507099,537434,563391,646977,693966,765882,711573,710399,705986,807391,893160,799393,828120,758662,771481,720155
 "27131","Rice, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1897854,1981709,1994819,2039179,2041715,2187805,2542196,2177432,2110076,2122870,2100898,2178199,2130918,2099175,2119288,2176105,2215381,2303295
 "27131","Rice, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.129,90.979,91.581,93.618,93.734,100.441,116.711,99.965,96.872,97.460,96.451,100.000,97.829,96.372,97.295,99.904,101.707,105.743
 "27131","Rice, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1438481,1543334,1575163,1649811,1698433,1870527,2249953,1972848,1990545,2020375,2036078,2178199,2181424,2199693,2279690,2390506,2461908,2602833
 "27133","Rock, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",378748,398918,358385,391656,453363,488205,484191,486054,498766,529292,528473,499569,575635,647506,679242,699246,705481,708120
 "27133","Rock, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.815,79.852,71.739,78.399,90.751,97.725,96.922,97.295,99.839,105.950,105.786,100.000,115.226,129.613,135.965,139.970,141.218,141.746
 "27133","Rock, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",275980,290780,271526,314479,352749,381366,418093,426343,411624,460679,512897,499569,589494,649739,638598,622161,653993,656257
 "27135","Roseau, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",721546,761404,894385,814140,800859,799337,844744,989558,926630,1014603,951875,1043275,1080991,987161,1073768,1074654,1160892,1225610
 "27135","Roseau, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.162,72.982,85.729,78.037,76.764,76.618,80.970,94.851,88.819,97.252,91.239,100.000,103.615,94.621,102.923,103.008,111.274,117.477
 "27135","Roseau, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",600620,641591,786045,758465,758397,762093,806471,941843,889500,987454,924019,1043275,1132828,1065087,1160527,1161310,1284183,1381719
 "27137","St. Louis, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",8070475,8378689,8446586,8833780,8913543,9120898,9051311,9166816,8672721,9627900,10119211,9642736,10203622,10204181,9144278,9851128,10050099,10625233
 "27137","St. Louis, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.695,86.891,87.595,91.611,92.438,94.588,93.867,95.064,89.940,99.846,104.941,100.000,105.817,105.822,94.831,102.161,104.225,110.189
 "27137","St. Louis, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5813358,6195474,6394958,6936362,7324774,7832019,8035756,8382470,8130715,9229228,9979198,9642736,10238214,10374946,9428037,10301582,10826110,11707027
 "27139","Scott, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3748307,3874529,4136803,4489055,4564784,4571403,4362115,4381323,4247420,4321421,4615760,4559468,4603510,4864675,4902863,5164472,5478390,5616653
 "27139","Scott, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.209,84.978,90.730,98.456,100.117,100.262,95.672,96.093,93.156,94.779,101.235,100.000,100.966,106.694,107.531,113.269,120.154,123.187
 "27139","Scott, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2699579,2816647,3077392,3460399,3745242,3929107,3888575,3944408,3855175,3998441,4470375,4559468,4627624,4948227,5079537,5351668,5831100,6196604
 "27141","Sherburne, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2523228,2578630,2631579,2798601,2672873,2854893,2854594,2807251,2766675,2821673,2943424,2669897,2855735,3064401,3004115,3021598,3080014,3183353
 "27141","Sherburne, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.507,96.582,98.565,104.821,100.111,106.929,106.918,105.145,103.625,105.685,110.245,100.000,106.961,114.776,112.518,113.173,115.361,119.231
 "27141","Sherburne, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1952375,1994131,2096792,2293382,2280854,2554374,2626217,2619462,2744144,2773500,2918019,2669897,2933206,3266589,3277057,3309656,3430418,3635088
 "27143","Sibley, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",363702,448094,387680,414585,416814,447865,423819,448424,482317,486898,481452,502707,493287,493628,536878,526227,553090,451649
 "27143","Sibley, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.349,89.136,77.118,82.470,82.914,89.091,84.307,89.202,95.944,96.855,95.772,100.000,98.126,98.194,106.797,104.679,110.022,89.843
 "27143","Sibley, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",272647,335087,302363,343778,338699,367947,380850,409182,419227,439673,468524,502707,505767,501190,526960,504756,547000,451934
 "27145","Stearns, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5981861,6249331,6195598,6384723,6499711,6709402,6766961,6925902,6776674,6842621,7083151,6962199,7156137,7479034,7531881,7707380,7908438,7972940
 "27145","Stearns, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.919,89.761,88.989,91.706,93.357,96.369,97.196,99.479,97.335,98.282,101.737,100.000,102.786,107.423,108.182,110.703,113.591,114.518
 "27145","Stearns, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4669089,4954050,4997058,5305040,5530027,5870468,6139506,6399237,6401931,6524203,6894043,6962199,7317387,7775141,7955633,8240380,8609069,8854903
 "27147","Steele, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1550627,1540038,1580644,1748915,1800369,1839224,1866190,1908454,1769651,1824519,1876195,1939305,1958665,1993600,1975285,2089477,2083134,2177534
 "27147","Steele, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.958,79.412,81.506,90.183,92.836,94.839,96.230,98.409,91.252,94.081,96.746,100.000,100.998,102.800,101.855,107.744,107.417,112.284
 "27147","Steele, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1236286,1249248,1299353,1467023,1548048,1624569,1697594,1751043,1689520,1742810,1826541,1939305,2004157,2073842,2125338,2288045,2289337,2439192
 "27149","Stevens, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",498970,539808,548476,550002,550633,576464,583719,597691,526256,581872,576325,692576,644568,707813,613330,618864,601399,644872
 "27149","Stevens, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.046,77.942,79.194,79.414,79.505,83.235,84.282,86.300,75.985,84.016,83.215,100.000,93.068,102.200,88.558,89.357,86.835,93.112
 "27149","Stevens, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",356344,385176,407406,434357,434815,463920,513610,535035,462321,526137,559732,692576,661161,716353,605849,602892,600381,648931
 "27151","Swift, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",357329,394723,362266,412881,452074,480303,444258,488540,461801,497377,501716,548744,497914,491715,515700,473803,478364,504392
 "27151","Swift, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.118,71.932,66.017,75.241,82.383,87.528,80.959,89.029,84.156,90.639,91.430,100.000,90.737,89.607,93.978,86.343,87.174,91.917
 "27151","Swift, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",274133,307578,287764,338754,372393,403920,393203,441040,414814,456926,489221,548744,510055,507789,534745,491983,505001,540316
 "27153","Todd, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",498544,529572,544052,593025,603850,652787,669810,739855,694345,728288,724584,755868,708731,756058,776958,747664,823368,820431
 "27153","Todd, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.957,70.061,71.977,78.456,79.888,86.363,88.615,97.882,91.861,96.351,95.861,100.000,93.764,100.025,102.790,98.915,108.930,108.542
 "27153","Todd, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",379207,412667,431138,482977,499112,551293,589605,666988,644723,684090,701888,755868,724029,781538,801371,769033,860526,860695
 "27155","Traverse, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",132416,148334,127947,145993,144257,164652,171376,186117,193451,196180,180462,275770,237455,191082,236931,204156,176413,260710
 "27155","Traverse, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",48.017,53.789,46.396,52.940,52.311,59.706,62.145,67.490,70.149,71.139,65.439,100.000,86.106,69.290,85.916,74.031,63.971,94.539
 "27155","Traverse, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",95069,106853,95530,115639,113349,132037,151352,166731,161106,172641,175734,275770,243265,190179,224062,186472,165128,246155
 "27157","Wabasha, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",560795,613625,700767,815728,727026,697921,664521,676517,607825,673581,720258,702825,676497,711672,663501,609257,657981,656788
 "27157","Wabasha, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.792,87.308,99.707,116.064,103.443,99.302,94.550,96.257,86.483,95.839,102.480,100.000,96.254,101.259,94.405,86.687,93.620,93.450
 "27157","Wabasha, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",475012,525183,609822,720396,635193,608159,600607,618242,569840,634524,698195,702825,693544,736692,694719,647934,710961,721790
 "27159","Wadena, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",448356,483739,447874,470229,469832,471276,462103,466085,446470,451310,457506,458977,466793,470811,484345,486690,487678,487209
 "27159","Wadena, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.686,105.395,97.581,102.451,102.365,102.680,100.681,101.549,97.275,98.329,99.680,100.000,101.703,102.578,105.527,106.038,106.253,106.151
 "27159","Wadena, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",343191,376227,356338,385398,396353,410938,416482,427653,416617,427612,445610,458977,479126,490182,510885,518289,529749,541361
 "27161","Waseca, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",581166,616252,592357,632771,663816,690506,730679,798756,777919,809354,835975,856564,834355,880979,925631,796919,827272,825656
 "27161","Waseca, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",67.848,71.945,69.155,73.873,77.497,80.613,85.303,93.251,90.819,94.488,97.596,100.000,97.407,102.850,108.063,93.037,96.580,96.392
